0.3870967741935485, 0.019512195121951237
0.46505376344086025, 0.03902439024390203
0.5510752688172045, 0.08048780487804885
0.6129032258064515, 0.11951219512195088
0.6606929510155317, 0.15975609756097553
0.6998954599761051, 0.20040650406504046
0.7316308243727601, 0.23936314363143607
0.7913679808841103, 0.32066395663956637
0.8361708482676227, 0.3985772357723576
0.8716397849462367, 0.47987804878048745
0.9033751493428912, 0.5594850948509484
0.9313769414575865, 0.6407859078590785
0.9556451612903227, 0.7203929539295393
0.9724462365591402, 0.7999999999999998
0.9929808841099164, 0.8796070460704606
1.0079151732377543, 0.9592140921409213
1.0097819593787338, 1.0015582655826556
1.0153823178016725, 1.0405149051490514
1.0228494623655913, 1.120121951219512
1.0247162485065713, 1.2014227642276423
1.013515531660693, 1.2793360433604335
1.0041816009557947, 1.3606368563685636
0.996714456391876, 1.4402439024390243
0.9836469534050181, 1.519850948509485
0.9631123058542419, 1.5997402890695573
0.9366661688570292, 1.6801942186088525
0.9008861011549187, 1.7606481481481482
0.8542164476304264, 1.8411020776874434
0.7670997610513741, 1.920144534778681
0.6768717642373558, 1.9610772357723576
